Campaign_ID,Target_Audience,Campaign_Goal,Duration,Channel_Used,Conversion_Rate,Acquisition_Cost,ROI,Location,Language,Clicks,Impressions,Engagement_Score,Customer_Segment,Date,Company
174259,Women 45-60,Increase Sales,45 Days,Twitter,0.07,$7780.92,7.34,Los Angeles,English,20317,61700,6,Technology,2022-07-24,Innovate Infinity
412051,Men 25-34,Increase Sales,45 Days,Twitter,0.13,$7783.65,5.53,Los Angeles,English,20326,61727,7,Technology,2022-08-07,Code Crafters
981768,Men 18-24,Product Launch,45 Days,Instagram,0.04,$7784.63,5.27,Los Angeles,English,20329,61736,1,Technology,2022-04-18,Tech Titans
360510,Women 18-24,Market Expansion,45 Days,Pinterest,0.07,$7787.46,0.0285995621872161,Los Angeles,English,11945,39875,1,Technology,2022-01-10,Cyber Circuit
235141,All Ages,Brand Awareness,45 Days,Instagram,0.06,$7792.27,5.63,Los Angeles,English,20350,61796,10,Technology,2022-05-09,Gadget Giants
497438,Men 25-34,Market Expansion,45 Days,Twitter,0.12,$7793.17,5.75,Los Angeles,English,20352,61802,2,Technology,2022-07-26,Tech Titans
450142,Women 35-44,Brand Awareness,45 Days,Twitter,0.05,$7796.05,2.57,Los Angeles,English,20358,61821,6,Technology,2022-07-29,Giga Geeks
305658,Men 35-44,Brand Awareness,45 Days,Facebook,0.13,$7801.17,0.78,Los Angeles,English,20371,61860,6,Technology,2022-02-03,Pixel Pioneers
624901,Women 45-60,Product Launch,45 Days,Facebook,0.07,$7801.52,6.58,Los Angeles,English,20373,61864,5,Technology,2022-05-09,Gadget Giants
575507,Women 45-60,Market Expansion,45 Days,Instagram,0.03,$7803.15,1.09,Los Angeles,English,20377,61876,8,Technology,2022-04-05,NexGen Nerds
733604,All Ages,Product Launch,45 Days,Facebook,0.11,$7803.29,1.02,Los Angeles,English,20377,61878,4,Technology,2022-11-19,Quantum Quirks
622698,Men 35-44,Brand Awareness,45 Days,Facebook,0.09,$7807.11,0.72,Los Angeles,English,20388,61909,8,Technology,2022-12-21,NexGen Nerds
472184,Women 25-34,Increase Sales,45 Days,Twitter,0.11,$7809.71,4.36,Los Angeles,English,20394,61927,1,Technology,2022-03-13,Code Crafters
590490,Men 18-24,Increase Sales,45 Days,Facebook,0.11,$7820.82,7.67,Los Angeles,English,20423,62014,8,Technology,2022-04-03,Code Crafters
681939,Men 45-60,Product Launch,45 Days,Instagram,0.1,$7825.93,7.86,Los Angeles,English,20437,62056,4,Technology,2022-10-05,Cyber Circuit
378930,Men 35-44,Increase Sales,45 Days,Twitter,0.14,$7830.05,1.68,Los Angeles,English,20449,62090,10,Technology,2022-03-10,Innovate Infinity
999084,Men 35-44,Increase Sales,45 Days,Instagram,0.15,$7832.35,8.0,Los Angeles,English,20455,62107,1,Technology,2022-06-20,Silicon Saga
539464,Men 18-24,Brand Awareness,45 Days,Facebook,0.02,$7836.43,2.43,Los Angeles,English,20467,62144,10,Technology,2022-05-18,Quantum Quirks
651043,Women 25-34,Increase Sales,45 Days,Instagram,0.06,$7837.63,3.43,Los Angeles,English,20470,62152,5,Technology,2022-03-31,Pixel Pioneers
176099,Men 45-60,Increase Sales,45 Days,Facebook,0.06,$7841.02,1.11,Los Angeles,English,20478,62178,5,Technology,2022-09-22,NexGen Nerds
112305,Men 18-24,Market Expansion,45 Days,Instagram,0.02,$7855.69,7.1,Los Angeles,English,20517,62291,6,Technology,2022-06-02,Giga Geeks
828855,Men 18-24,Brand Awareness,45 Days,Facebook,0.01,$7856.52,2.1,Los Angeles,English,20519,62299,5,Technology,2022-04-14,Code Crafters
622612,Men 25-34,Product Launch,45 Days,Pinterest,0.13,$7860.18,0.4325683780816435,Los Angeles,English,12056,40239,1,Technology,2022-01-27,Tech Titans
693066,Men 25-34,Brand Awareness,45 Days,Pinterest,0.12,$7861.40,0.5416042089204048,Los Angeles,English,12059,40246,1,Technology,2022-02-14,Innovate Infinity
152906,All Ages,Brand Awareness,45 Days,Instagram,0.09,$7863.37,2.51,Los Angeles,English,20537,62352,10,Technology,2022-06-23,Cyber Circuit
107491,Men 35-44,Brand Awareness,45 Days,Facebook,0.09,$7863.52,1.45,Los Angeles,English,20538,62353,3,Technology,2022-09-19,Tech Titans
837223,Women 18-24,Brand Awareness,45 Days,Instagram,0.03,$7863.86,1.06,Los Angeles,English,20539,62356,5,Technology,2022-10-14,NexGen Nerds
864956,Men 25-34,Brand Awareness,45 Days,Instagram,0.08,$7865.76,6.8,Los Angeles,English,20544,62371,1,Technology,2022-08-28,Tech Titans
312079,Women 25-34,Market Expansion,45 Days,Instagram,0.02,$7872.30,3.36,Los Angeles,English,20562,62424,8,Technology,2022-10-04,Tech Titans
320471,Men 18-24,Brand Awareness,45 Days,Twitter,0.04,$7873.79,3.84,Los Angeles,English,20566,62436,4,Technology,2022-12-09,NexGen Nerds
249759,Men 45-60,Market Expansion,45 Days,Twitter,0.03,$7874.78,0.47,Los Angeles,English,20568,62444,6,Technology,2022-05-01,Pixel Pioneers
394431,Women 45-60,Product Launch,45 Days,Facebook,0.04,$7877.34,1.48,Los Angeles,English,20574,62462,9,Technology,2022-06-11,Cyber Circuit
153228,Women 35-44,Brand Awareness,45 Days,Pinterest,0.08,$7880.07,0.0983109950185553,Los Angeles,English,12088,40343,1,Technology,2022-05-03,Silicon Saga
604983,Women 45-60,Market Expansion,45 Days,Pinterest,0.06,$7881.74,1.3745664576230738,Los Angeles,English,12090,40350,1,Technology,2022-09-14,Tech Titans
953508,All Ages,Increase Sales,45 Days,Facebook,0.14,$7884.64,0.48,Los Angeles,English,20593,62518,6,Technology,2022-11-23,Silicon Saga
956245,Women 25-34,Market Expansion,45 Days,Pinterest,0.05,$7886.98,0.4325683780816435,Los Angeles,English,12099,40379,1,Technology,2022-09-10,Cyber Circuit
204697,Women 35-44,Market Expansion,45 Days,Facebook,0.08,$7898.34,0.89,Los Angeles,English,20633,62635,8,Technology,2022-07-22,Giga Geeks
974694,Men 45-60,Market Expansion,45 Days,Facebook,0.14,$7900.05,5.64,Los Angeles,English,20636,62645,2,Technology,2022-06-10,Cyber Circuit
974939,Women 35-44,Product Launch,45 Days,Pinterest,0.06,$7904.61,1.4210407461773,Los Angeles,English,12127,40470,1,Technology,2022-08-18,Giga Geeks
447025,Women 45-60,Increase Sales,45 Days,Twitter,0.11,$7906.17,5.68,Los Angeles,English,20653,62694,4,Technology,2022-09-13,Giga Geeks
487410,Men 25-34,Brand Awareness,45 Days,Pinterest,0.14,$7907.92,0.6131031143884452,Los Angeles,English,12132,40487,1,Technology,2022-02-21,Giga Geeks
540187,Women 45-60,Brand Awareness,45 Days,Pinterest,0.1,$7908.53,1.0099220397360686,Los Angeles,English,12134,40492,1,Technology,2022-01-09,Innovate Infinity
638811,Women 18-24,Brand Awareness,45 Days,Pinterest,0.14,$7914.94,0.1644474825764925,Los Angeles,English,12145,40529,1,Technology,2022-05-11,Giga Geeks
744316,Men 45-60,Market Expansion,45 Days,Instagram,0.08,$7916.46,5.59,Los Angeles,English,20684,62786,4,Technology,2022-05-23,Pixel Pioneers
224649,Men 25-34,Market Expansion,45 Days,Instagram,0.03,$7916.87,6.96,Los Angeles,English,20685,62789,10,Technology,2022-01-24,Gadget Giants
741058,Women 18-24,Market Expansion,45 Days,Instagram,0.12,$7917.34,7.14,Los Angeles,English,20686,62791,4,Technology,2022-07-29,Code Crafters
975232,Men 45-60,Market Expansion,45 Days,Facebook,0.07,$7919.20,4.25,Los Angeles,English,20691,62806,9,Technology,2022-02-04,NexGen Nerds
725669,Women 35-44,Product Launch,45 Days,Pinterest,0.04,$7922.03,0.9956222586424606,Los Angeles,English,12155,40561,1,Technology,2022-06-24,Innovate Infinity
341685,Men 18-24,Market Expansion,45 Days,Twitter,0.12,$7924.52,4.75,Los Angeles,English,20705,62848,10,Technology,2022-06-28,Tech Titans
649239,Men 45-60,Increase Sales,45 Days,Twitter,0.09,$7925.16,0.11,Los Angeles,English,20706,62852,4,Technology,2022-03-20,Code Crafters
826389,Men 18-24,Market Expansion,45 Days,Pinterest,0.01,$7925.42,1.15470732330885,Los Angeles,English,12161,40580,1,Technology,2022-11-25,NexGen Nerds
698499,Men 35-44,Brand Awareness,45 Days,Pinterest,0.1,$7926.30,0.0893736318350503,Los Angeles,English,12162,40585,1,Technology,2022-06-23,Innovate Infinity
971115,Women 25-34,Product Launch,45 Days,Facebook,0.1,$7928.48,2.94,Los Angeles,English,20714,62876,2,Technology,2022-11-06,Cyber Circuit
384683,Women 35-44,Market Expansion,45 Days,Facebook,0.11,$7928.57,3.12,Los Angeles,English,20715,62877,8,Technology,2022-03-09,NexGen Nerds
976013,Men 35-44,Increase Sales,45 Days,Instagram,0.11,$7929.49,4.46,Los Angeles,English,20719,62889,10,Technology,2022-04-10,Tech Titans
313780,Men 45-60,Market Expansion,45 Days,Pinterest,0.07,$7933.69,0.1572975920296885,Los Angeles,English,12175,40627,1,Technology,2022-12-24,Pixel Pioneers
640621,Women 18-24,Brand Awareness,45 Days,Facebook,0.11,$7934.50,2.83,Los Angeles,English,20733,62933,6,Technology,2022-10-30,Innovate Infinity
893059,Women 45-60,Brand Awareness,45 Days,Pinterest,0.12,$7942.02,0.026812089550515,Los Angeles,English,12190,40675,1,Technology,2022-11-19,Quantum Quirks
130903,Men 18-24,Brand Awareness,45 Days,Facebook,0.01,$7952.23,7.46,Los Angeles,English,20784,63082,9,Technology,2022-01-08,Gadget Giants
494057,Men 18-24,Market Expansion,45 Days,Instagram,0.09,$7957.87,1.74,Los Angeles,English,20797,63122,4,Technology,2022-09-11,Tech Titans
529912,Men 25-34,Increase Sales,45 Days,Facebook,0.12,$7960.17,3.31,Los Angeles,English,20803,63140,1,Technology,2022-10-27,Innovate Infinity
592520,Women 45-60,Product Launch,45 Days,Pinterest,0.07,$7969.02,0.2591835323216459,Los Angeles,English,12232,40811,1,Technology,2022-03-26,Code Crafters
502968,Women 35-44,Market Expansion,45 Days,Instagram,0.06,$7970.19,0.31,Los Angeles,English,20831,63221,10,Technology,2022-02-07,Gadget Giants
247929,Women 25-34,Brand Awareness,45 Days,Twitter,0.12,$7971.76,7.37,Los Angeles,English,20835,63234,3,Technology,2022-01-17,Cyber Circuit
736461,Women 35-44,Brand Awareness,45 Days,Twitter,0.07,$7977.44,0.74,Los Angeles,English,20849,63274,2,Technology,2022-07-06,Silicon Saga
628943,All Ages,Product Launch,45 Days,Twitter,0.03,$7979.71,1.38,Los Angeles,English,20856,63297,2,Technology,2022-03-10,NexGen Nerds
517137,Men 45-60,Brand Awareness,45 Days,Facebook,0.07,$7992.27,0.42,Los Angeles,English,20892,63402,9,Technology,2022-06-22,Cyber Circuit
177200,Men 45-60,Product Launch,45 Days,Instagram,0.03,$7995.50,6.63,Los Angeles,English,20901,63430,6,Technology,2022-08-13,Silicon Saga
598556,All Ages,Increase Sales,45 Days,Instagram,0.11,$8000.27,4.23,Los Angeles,English,20914,63466,7,Technology,2022-08-24,Silicon Saga
520741,Women 35-44,Product Launch,45 Days,Facebook,0.09,$8007.31,1.53,Los Angeles,English,20935,63531,8,Technology,2022-11-04,Quantum Quirks
407797,Men 25-34,Brand Awareness,45 Days,Instagram,0.04,$8008.89,1.57,Los Angeles,English,20940,63544,7,Technology,2022-09-10,NexGen Nerds
890821,All Ages,Market Expansion,45 Days,Pinterest,0.01,$8020.41,1.2494433730540035,Los Angeles,English,12318,41092,1,Technology,2022-05-08,Code Crafters
630551,Women 18-24,Product Launch,45 Days,Twitter,0.1,$8023.53,5.02,Los Angeles,English,20982,63668,4,Technology,2022-08-22,Code Crafters
841592,Women 45-60,Increase Sales,45 Days,Facebook,0.06,$8028.79,6.78,Los Angeles,English,20994,63704,8,Technology,2022-12-26,Tech Titans
237429,Men 35-44,Increase Sales,45 Days,Instagram,0.09,$8029.88,2.83,Los Angeles,English,20997,63715,6,Technology,2022-12-28,Pixel Pioneers
754471,Men 25-34,Brand Awareness,45 Days,Pinterest,0.03,$8037.53,1.0367341292865837,Los Angeles,English,12343,41175,1,Technology,2022-01-12,Gadget Giants
301599,Women 25-34,Market Expansion,45 Days,Instagram,0.05,$8042.65,1.35,Los Angeles,English,21032,63817,1,Technology,2022-09-08,Pixel Pioneers
391621,Women 45-60,Increase Sales,45 Days,Twitter,0.04,$8044.70,4.42,Los Angeles,English,21037,63831,7,Technology,2022-10-04,Innovate Infinity
463224,Men 25-34,Product Launch,45 Days,Twitter,0.09,$8055.31,3.42,Los Angeles,English,21067,63922,1,Technology,2022-07-10,NexGen Nerds
361536,Men 35-44,Brand Awareness,45 Days,Pinterest,0.1,$8068.64,0.9527229153616364,Los Angeles,English,12393,41335,1,Technology,2022-09-24,Gadget Giants
258069,Men 18-24,Increase Sales,45 Days,Twitter,0.15,$8074.14,1.81,Los Angeles,English,21116,64066,1,Technology,2022-09-27,Quantum Quirks
527722,All Ages,Brand Awareness,45 Days,Instagram,0.13,$8076.49,4.73,Los Angeles,English,21123,64088,6,Technology,2022-03-14,NexGen Nerds
540532,Men 25-34,Product Launch,45 Days,Pinterest,0.13,$8076.67,0.7650382885080308,Los Angeles,English,12406,41379,1,Technology,2022-10-11,Quantum Quirks
279795,Men 45-60,Increase Sales,45 Days,Instagram,0.08,$8082.10,3.1,Los Angeles,English,21139,64135,1,Technology,2022-07-10,Quantum Quirks
528163,Men 18-24,Market Expansion,45 Days,Twitter,0.14,$8082.87,5.24,Los Angeles,English,21141,64141,4,Technology,2022-07-27,Silicon Saga
543022,Women 45-60,Market Expansion,45 Days,Twitter,0.14,$8091.00,6.06,Los Angeles,English,21162,64202,7,Technology,2022-09-28,Tech Titans
894351,All Ages,Increase Sales,45 Days,Twitter,0.15,$8091.87,7.49,Los Angeles,English,21166,64213,2,Technology,2022-03-19,Giga Geeks
523544,Women 35-44,Product Launch,45 Days,Twitter,0.07,$8093.87,3.58,Los Angeles,English,21170,64227,6,Technology,2022-10-24,Quantum Quirks
255925,Women 25-34,Product Launch,45 Days,Twitter,0.01,$8101.81,7.19,Los Angeles,English,21192,64290,6,Technology,2022-04-22,Quantum Quirks
529046,All Ages,Brand Awareness,45 Days,Facebook,0.07,$8102.33,1.7,Los Angeles,English,21193,64294,2,Technology,2022-06-22,Pixel Pioneers
101515,Men 35-44,Increase Sales,45 Days,Facebook,0.13,$8105.42,1.48,Los Angeles,English,21202,64322,6,Technology,2022-10-04,Code Crafters
749263,Men 45-60,Increase Sales,45 Days,Twitter,0.14,$8113.76,0.31,Los Angeles,English,21225,64388,3,Technology,2022-06-11,Pixel Pioneers
505474,Women 45-60,Brand Awareness,45 Days,Pinterest,0.11,$8120.11,1.0367341292865837,Los Angeles,English,12477,41608,1,Technology,2022-02-08,Gadget Giants
647279,Women 25-34,Market Expansion,45 Days,Instagram,0.13,$8120.84,1.26,Los Angeles,English,21246,64450,2,Technology,2022-06-27,Silicon Saga
890474,All Ages,Brand Awareness,45 Days,Twitter,0.05,$8122.27,5.34,Los Angeles,English,21250,64463,5,Technology,2022-12-11,Code Crafters
957879,Men 18-24,Increase Sales,45 Days,Instagram,0.13,$8130.41,0.6,Los Angeles,English,21276,64541,9,Technology,2022-03-04,Quantum Quirks
685897,Women 45-60,Increase Sales,45 Days,Instagram,0.06,$8135.69,5.32,Los Angeles,English,21290,64581,5,Technology,2022-10-10,Innovate Infinity
244670,Men 25-34,Market Expansion,45 Days,Twitter,0.01,$8141.74,4.18,Los Angeles,English,21305,64626,1,Technology,2022-02-24,Gadget Giants
490032,Men 18-24,Brand Awareness,45 Days,Pinterest,0.03,$8146.93,0.7453760895043197,Los Angeles,English,12520,41747,1,Technology,2022-07-10,Code Crafters
176170,Men 35-44,Market Expansion,45 Days,Pinterest,0.04,$8149.45,0.4307809054449425,Los Angeles,English,12523,41760,1,Technology,2022-08-21,Tech Titans
563369,Women 25-34,Market Expansion,45 Days,Instagram,0.12,$8153.06,4.4,Los Angeles,English,21331,64704,9,Technology,2022-10-07,Pixel Pioneers
530475,Men 45-60,Brand Awareness,45 Days,Pinterest,0.09,$8154.33,1.3423919501624555,Los Angeles,English,12531,41784,1,Technology,2022-12-01,NexGen Nerds
995664,Men 45-60,Product Launch,45 Days,Instagram,0.08,$8155.86,2.88,Los Angeles,English,21340,64730,6,Technology,2022-03-21,NexGen Nerds
660741,All Ages,Product Launch,45 Days,Twitter,0.09,$8157.47,1.48,Los Angeles,English,21347,64751,1,Technology,2022-03-11,Cyber Circuit
610936,All Ages,Market Expansion,45 Days,Facebook,0.14,$8158.85,1.88,Los Angeles,English,21351,64764,4,Technology,2022-02-01,Innovate Infinity
181131,All Ages,Brand Awareness,45 Days,Facebook,0.08,$8161.72,7.8,Los Angeles,English,21360,64790,3,Technology,2022-01-16,Cyber Circuit
144273,Women 35-44,Brand Awareness,45 Days,Facebook,0.07,$8163.60,3.38,Los Angeles,English,21364,64801,9,Technology,2022-05-09,Tech Titans
240643,All Ages,Market Expansion,45 Days,Facebook,0.03,$8164.29,5.47,Los Angeles,English,21367,64809,5,Technology,2022-12-05,Tech Titans
875497,Men 18-24,Market Expansion,45 Days,Instagram,0.12,$8169.20,0.54,Los Angeles,English,21380,64847,5,Technology,2022-02-20,Giga Geeks
393135,Men 35-44,Brand Awareness,45 Days,Facebook,0.1,$8178.70,5.88,Los Angeles,English,21405,64923,6,Technology,2022-06-03,Quantum Quirks
307123,Women 45-60,Product Launch,45 Days,Pinterest,0.13,$8183.33,0.6381277313022592,Los Angeles,English,12579,41941,1,Technology,2022-12-14,Quantum Quirks
347774,Women 18-24,Market Expansion,45 Days,Pinterest,0.05,$8189.00,1.145769960125345,Los Angeles,English,12587,41966,1,Technology,2022-12-08,Gadget Giants
940299,Women 35-44,Market Expansion,45 Days,Facebook,0.1,$8201.62,2.19,Los Angeles,English,21462,65092,7,Technology,2022-09-12,Innovate Infinity
975229,Men 25-34,Brand Awareness,45 Days,Instagram,0.11,$8202.97,1.56,Los Angeles,English,21467,65106,7,Technology,2022-11-24,Tech Titans
674037,Women 18-24,Market Expansion,45 Days,Twitter,0.14,$8204.93,4.74,Los Angeles,English,21474,65127,4,Technology,2022-08-29,Gadget Giants
798937,Men 25-34,Product Launch,45 Days,Facebook,0.01,$8205.04,7.18,Los Angeles,English,21475,65129,1,Technology,2022-09-19,Code Crafters
854483,Women 45-60,Product Launch,45 Days,Twitter,0.14,$8210.52,0.44,Los Angeles,English,21490,65174,9,Technology,2022-04-11,Cyber Circuit
947703,Women 45-60,Brand Awareness,45 Days,Facebook,0.02,$8220.04,7.5,Los Angeles,English,21517,65254,3,Technology,2022-05-15,NexGen Nerds
569300,Women 45-60,Brand Awareness,45 Days,Facebook,0.12,$8220.50,2.69,Los Angeles,English,21518,65257,4,Technology,2022-10-30,Innovate Infinity
792212,Men 25-34,Brand Awareness,45 Days,Facebook,0.03,$8222.16,2.74,Los Angeles,English,21524,65275,7,Technology,2022-10-01,Pixel Pioneers
869218,Women 45-60,Increase Sales,45 Days,Twitter,0.08,$8224.78,2.41,Los Angeles,English,21531,65296,1,Technology,2022-05-24,Pixel Pioneers
293003,Women 25-34,Market Expansion,45 Days,Instagram,0.04,$8225.85,0.72,Los Angeles,English,21534,65304,6,Technology,2022-02-14,Giga Geeks
994921,Women 35-44,Product Launch,45 Days,Facebook,0.08,$8226.96,1.16,Los Angeles,English,21537,65313,1,Technology,2022-05-08,Quantum Quirks
179306,Women 35-44,Product Launch,45 Days,Pinterest,0.1,$8228.38,1.0331591840131815,Los Angeles,English,12651,42175,1,Technology,2022-05-18,Quantum Quirks
722692,Women 18-24,Market Expansion,45 Days,Facebook,0.11,$8228.84,2.94,Los Angeles,English,21541,65326,3,Technology,2022-09-30,Cyber Circuit
661465,Men 35-44,Increase Sales,45 Days,Instagram,0.02,$8228.92,2.32,Los Angeles,English,21542,65327,6,Technology,2022-04-15,Innovate Infinity
591307,Men 35-44,Increase Sales,45 Days,Pinterest,0.07,$8230.52,0.5952283880214351,Los Angeles,English,12653,42182,1,Technology,2022-08-02,Silicon Saga
555905,Women 18-24,Market Expansion,45 Days,Pinterest,0.06,$8234.77,1.415678328267197,Los Angeles,English,12661,42207,1,Technology,2022-06-04,Quantum Quirks
823771,Women 18-24,Increase Sales,45 Days,Facebook,0.08,$8235.23,0.96,Los Angeles,English,21559,65377,9,Technology,2022-09-22,Cyber Circuit
896658,Men 35-44,Product Launch,45 Days,Pinterest,0.1,$8235.43,1.2565932636008077,Los Angeles,English,12662,42212,1,Technology,2022-03-04,Quantum Quirks
759155,Men 35-44,Market Expansion,45 Days,Pinterest,0.01,$8238.24,1.149344905398747,Los Angeles,English,12668,42230,1,Technology,2022-04-03,Cyber Circuit
496725,Women 25-34,Brand Awareness,45 Days,Instagram,0.08,$8241.33,1.17,Los Angeles,English,21577,65431,1,Technology,2022-06-07,NexGen Nerds
251490,Men 25-34,Increase Sales,45 Days,Facebook,0.13,$8241.77,3.72,Los Angeles,English,21579,65436,6,Technology,2022-10-09,Quantum Quirks
393859,Men 35-44,Brand Awareness,45 Days,Instagram,0.02,$8246.44,1.28,Los Angeles,English,21592,65475,2,Technology,2022-09-26,Gadget Giants
888209,All Ages,Product Launch,45 Days,Facebook,0.1,$8248.50,2.67,Los Angeles,English,21597,65489,6,Technology,2022-03-09,Gadget Giants
571968,Men 18-24,Brand Awareness,45 Days,Facebook,0.12,$8248.80,3.43,Los Angeles,English,21597,65491,8,Technology,2022-02-10,Tech Titans
103515,Women 35-44,Brand Awareness,45 Days,Pinterest,0.13,$8249.64,0.9026736815340082,Los Angeles,English,12686,42289,1,Technology,2022-08-11,Cyber Circuit
590445,Women 45-60,Increase Sales,45 Days,Twitter,0.04,$8251.65,7.18,Los Angeles,English,21604,65511,8,Technology,2022-12-18,Gadget Giants
136555,Men 25-34,Increase Sales,45 Days,Pinterest,0.12,$8253.27,0.8007877412420509,Los Angeles,English,12691,42304,1,Technology,2022-05-28,Innovate Infinity
901738,Women 35-44,Increase Sales,45 Days,Twitter,0.12,$8254.90,6.78,Los Angeles,English,21612,65534,6,Technology,2022-12-30,Silicon Saga
111019,Women 45-60,Brand Awareness,45 Days,Twitter,0.11,$8261.91,6.82,Los Angeles,English,21632,65595,1,Technology,2022-09-04,Innovate Infinity
523280,Men 35-44,Product Launch,45 Days,Pinterest,0.09,$8263.29,1.0724835820206038,Los Angeles,English,12708,42360,1,Technology,2022-11-08,Silicon Saga
573479,Women 35-44,Brand Awareness,45 Days,Facebook,0.01,$8282.96,7.39,Los Angeles,English,21692,65773,7,Technology,2022-09-22,Tech Titans
936464,Men 45-60,Market Expansion,45 Days,Instagram,0.12,$8284.32,2.51,Los Angeles,English,21696,65784,10,Technology,2022-06-25,Code Crafters
450030,Women 18-24,Product Launch,45 Days,Facebook,0.13,$8299.55,5.82,Los Angeles,English,21739,65910,6,Technology,2022-09-02,Pixel Pioneers
438999,Men 45-60,Product Launch,45 Days,Instagram,0.03,$8300.09,2.33,Los Angeles,English,21740,65915,9,Technology,2022-11-05,Giga Geeks
886841,Men 18-24,Increase Sales,45 Days,Instagram,0.13,$8300.56,2.94,Los Angeles,English,21742,65919,4,Technology,2022-10-01,Pixel Pioneers
147329,Men 18-24,Product Launch,45 Days,Instagram,0.09,$8301.94,1.57,Los Angeles,English,21745,65929,3,Technology,2022-11-10,Quantum Quirks
172420,Women 18-24,Brand Awareness,45 Days,Facebook,0.15,$8306.78,7.22,Los Angeles,English,21759,65969,7,Technology,2022-11-02,Innovate Infinity
216931,Women 45-60,Product Launch,45 Days,Twitter,0.03,$8312.17,7.35,Los Angeles,English,21774,66015,9,Technology,2022-08-21,Gadget Giants
561054,Men 45-60,Market Expansion,45 Days,Twitter,0.08,$8313.72,3.84,Los Angeles,English,21779,66030,10,Technology,2022-04-03,Pixel Pioneers
235368,Men 35-44,Product Launch,45 Days,Twitter,0.09,$8316.65,6.88,Los Angeles,English,21787,66052,1,Technology,2022-10-17,Quantum Quirks
346432,Men 45-60,Brand Awareness,45 Days,Pinterest,0.1,$8317.26,1.0385216019232846,Los Angeles,English,12797,42649,1,Technology,2022-11-11,Giga Geeks
425665,Men 35-44,Brand Awareness,45 Days,Instagram,0.14,$8319.78,1.64,Los Angeles,English,21794,66073,2,Technology,2022-04-20,Code Crafters
685455,All Ages,Product Launch,45 Days,Pinterest,0.06,$8321.08,0.4218435422614374,Los Angeles,English,12802,42667,1,Technology,2022-11-15,Code Crafters
645669,Women 18-24,Brand Awareness,45 Days,Pinterest,0.03,$8329.12,1.0742710546573049,Los Angeles,English,12814,42706,1,Technology,2022-12-18,Cyber Circuit
997048,Women 25-34,Brand Awareness,45 Days,Twitter,0.1,$8329.60,5.72,Los Angeles,English,21819,66148,5,Technology,2022-04-17,NexGen Nerds
711216,Men 18-24,Market Expansion,45 Days,Facebook,0.03,$8331.13,5.05,Los Angeles,English,21823,66161,5,Technology,2022-01-14,Tech Titans
388609,Men 25-34,Brand Awareness,45 Days,Pinterest,0.04,$8335.40,0.6506400397591663,Los Angeles,English,12824,42740,1,Technology,2022-05-04,Pixel Pioneers
495702,Men 45-60,Increase Sales,45 Days,Facebook,0.03,$8339.90,3.19,Los Angeles,English,21847,66233,8,Technology,2022-10-13,Giga Geeks
796094,Men 18-24,Product Launch,45 Days,Facebook,0.05,$8340.57,0.56,Los Angeles,English,21849,66238,10,Technology,2022-09-03,Quantum Quirks
944595,Men 25-34,Increase Sales,45 Days,Facebook,0.1,$8358.35,3.83,Los Angeles,English,21896,66377,4,Technology,2022-09-15,Giga Geeks
902027,Men 25-34,Market Expansion,45 Days,Instagram,0.02,$8366.24,5.99,Los Angeles,English,21917,66440,8,Technology,2022-03-06,Giga Geeks
615341,Men 18-24,Increase Sales,45 Days,Instagram,0.02,$8368.61,6.08,Los Angeles,English,21923,66455,8,Technology,2022-08-10,Tech Titans
566650,Women 35-44,Increase Sales,45 Days,Twitter,0.1,$8371.71,2.24,Los Angeles,English,21930,66478,2,Technology,2022-01-07,Code Crafters
949358,Women 25-34,Product Launch,45 Days,Pinterest,0.15,$8380.61,0.55054157210391,Los Angeles,English,12896,42974,1,Technology,2022-08-21,Cyber Circuit
986883,Men 45-60,Increase Sales,45 Days,Pinterest,0.14,$8384.05,1.0385216019232846,Los Angeles,English,12903,42994,1,Technology,2022-01-03,Silicon Saga
221789,Men 25-34,Product Launch,45 Days,Twitter,0.11,$8386.51,2.2,Los Angeles,English,21977,66617,10,Technology,2022-06-16,Quantum Quirks
325190,Men 18-24,Brand Awareness,45 Days,Pinterest,0.02,$8393.37,0.9777475322754504,Los Angeles,English,12917,43041,1,Technology,2022-11-30,Giga Geeks
431974,Women 25-34,Product Launch,45 Days,Instagram,0.13,$8396.44,5.88,Los Angeles,English,22003,66692,8,Technology,2022-01-07,NexGen Nerds
838577,Men 45-60,Product Launch,45 Days,Twitter,0.05,$8398.42,6.27,Los Angeles,English,22009,66710,5,Technology,2022-07-30,Code Crafters
649544,Women 35-44,Brand Awareness,45 Days,Instagram,0.04,$8403.34,6.9,Los Angeles,English,22021,66747,2,Technology,2022-04-25,Pixel Pioneers
606708,Women 18-24,Brand Awareness,45 Days,Facebook,0.12,$8407.71,5.26,Los Angeles,English,22035,66788,10,Technology,2022-10-09,Silicon Saga
515886,Men 18-24,Market Expansion,45 Days,Instagram,0.07,$8408.81,6.78,Los Angeles,English,22038,66797,1,Technology,2022-03-22,Innovate Infinity
867517,Women 35-44,Market Expansion,45 Days,Twitter,0.08,$8410.72,2.53,Los Angeles,English,22045,66818,4,Technology,2022-06-06,Pixel Pioneers
469619,Women 18-24,Market Expansion,45 Days,Twitter,0.08,$8415.26,4.46,Los Angeles,English,22056,66852,9,Technology,2022-06-14,Code Crafters
